player_id,goals,SOTs,SOTs_pct,shots_per90,SOT_per90,goals_per_shot,goals_per_SOT,avg_shot_dist,shots_fk,pens_scored,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net
5824,0,0,0.0,0.13,0.0,0.0,0.0,27.2,0,0,0,0.0,0.0,0.02,0.0,0.0
5825,0,0,0.0,0.29,0.0,0.0,0.0,8.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3
5826,0,1,14.3,0.84,0.12,0.0,0.0,29.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
5827,0,3,23.1,1.64,0.38,0.0,0.0,24.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
5828,0,0,0.0,0.32,0.0,0.0,0.0,18.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
5829,0,4,30.8,1.77,0.54,0.0,0.0,24.4,5,0,0,1.0,1.0,0.07,-1.0,-1.0
5830,0,1,100.0,0.21,0.21,0.0,0.0,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0
5831,0,3,50.0,1.24,0.62,0.0,0.0,24.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
5832,0,0,0.0,0.89,0.0,0.0,0.0,23.9,2,0,0,0.2,0.2,0.05,-0.2,-0.2
5833,0,0,0.0,0.34,0.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1
5834,0,0,0.0,0.36,0.0,0.0,0.0,24.2,0,0,0,0.0,0.0,0.02,0.0,0.0
5835,0,0,0.0,0.92,0.0,0.0,0.0,22.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
5836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5837,0,0,0.0,2.63,0.0,0.0,0.0,13.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
5838,0,0,0.0,0.97,0.0,0.0,0.0,23.8,1,0,0,0.0,0.0,0.04,0.0,0.0
5839,0,0,0.0,1.38,0.0,0.0,0.0,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
5840,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5841,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5842,1,6,50.0,0.48,0.24,0.08,0.17,21.4,0,0,0,0.5,0.5,0.04,0.5,0.5
5843,1,3,60.0,0.26,0.16,0.2,0.33,10.4,0,0,0,0.6,0.6,0.12,0.4,0.4
5844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5845,1,5,21.7,1.39,0.3,0.04,0.2,17.9,0,0,0,2.8,2.8,0.12,-1.8,-1.8
5846,0,1,100.0,0.06,0.06,0.0,0.0,15.9,0,0,0,0.0,0.0,0.03,0.0,0.0
5847,2,12,42.9,1.75,0.75,0.07,0.17,14.6,0,0,0,2.1,2.1,0.08,-0.1,-0.1
5848,0,1,12.5,0.55,0.07,0.0,0.0,12.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7
5849,4,9,32.1,1.97,0.63,0.11,0.33,17.2,2,1,1,3.4,2.7,0.1,0.6,0.3
5850,3,8,53.3,1.07,0.57,0.13,0.25,17.1,0,1,1,2.2,1.4,0.1,0.8,0.6
5851,0,0,0.0,0.25,0.0,0.0,0.0,31.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5852,2,12,42.9,1.92,0.82,0.07,0.17,22.0,1,0,0,2.0,2.0,0.07,0.0,0.0
5853,0,3,30.0,0.78,0.23,0.0,0.0,15.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
5854,0,0,0.0,0.4,0.0,0.0,0.0,19.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
5855,3,8,30.8,2.46,0.76,0.12,0.38,20.8,2,0,0,2.7,2.7,0.1,0.3,0.3
5856,1,3,11.5,2.03,0.23,0.04,0.33,22.0,9,0,0,2.0,2.0,0.08,-1.0,-1.0
5857,0,1,33.3,0.32,0.11,0.0,0.0,23.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
5858,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5859,1,1,16.7,0.85,0.14,0.17,1.0,16.1,0,0,0,0.9,0.9,0.15,0.1,0.1
5860,0,0,0.0,0.82,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
5861,3,3,27.3,1.55,0.42,0.27,1.0,23.8,3,0,0,1.6,1.6,0.14,1.4,1.4
5862,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5863,1,3,21.4,1.97,0.42,0.07,0.33,17.2,0,0,0,1.0,1.0,0.07,0.0,0.0
5864,0,1,100.0,0.2,0.2,0.0,0.0,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0
5865,0,1,50.0,0.43,0.22,0.0,0.0,29.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
5866,0,0,0.0,2.22,0.0,0.0,0.0,17.6,1,0,0,0.5,0.5,0.06,-0.5,-0.5
5867,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5869,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5870,2,2,8.3,1.02,0.08,0.08,1.0,19.8,0,0,1,2.4,1.7,0.07,-0.4,0.3
5871,0,0,0.0,0.5,0.0,0.0,0.0,19.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6
5872,4,16,47.1,1.87,0.88,0.03,0.06,15.7,1,3,3,5.9,3.5,0.1,-1.9,-2.5
5873,1,3,33.3,0.48,0.16,0.11,0.33,7.5,0,0,0,0.9,0.8,0.09,0.1,0.2
5874,0,1,16.7,0.33,0.05,0.0,0.0,21.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
5875,0,3,50.0,0.33,0.16,0.0,0.0,23.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
5876,1,8,26.7,1.63,0.44,0.03,0.13,22.3,6,0,0,1.3,1.3,0.04,-0.3,-0.3
5877,0,2,28.6,0.42,0.12,0.0,0.0,12.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
5878,4,17,47.2,2.73,1.29,0.11,0.24,13.7,1,0,0,3.6,3.6,0.1,0.4,0.4
5879,1,3,21.4,1.23,0.26,0.07,0.33,13.6,0,0,0,1.7,1.7,0.13,-0.7,-0.7
5880,0,7,50.0,1.48,0.74,0.0,0.0,20.0,1,0,0,0.7,0.7,0.05,-0.7,-0.7
5881,3,5,26.3,2.19,0.58,0.16,0.6,16.7,0,0,0,1.5,1.5,0.08,1.5,1.5
5882,0,2,33.3,0.71,0.24,0.0,0.0,11.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
5883,0,1,20.0,0.66,0.13,0.0,0.0,20.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3
5884,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5885,0,3,23.1,2.39,0.55,0.0,0.0,22.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7
5886,0,1,7.7,1.95,0.15,0.0,0.0,19.5,1,0,0,1.0,1.0,0.07,-1.0,-1.0
5887,0,1,33.3,0.47,0.16,0.0,0.0,21.9,2,0,0,0.1,0.1,0.04,-0.1,-0.1
5888,0,0,0.0,0.63,0.0,0.0,0.0,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
5889,1,3,23.1,2.21,0.51,0.08,0.33,14.1,0,0,0,1.3,1.3,0.1,-0.3,-0.3
5890,0,0,0.0,1.06,0.0,0.0,0.0,31.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5891,0,1,33.3,0.88,0.29,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
5892,0,3,30.0,2.69,0.81,0.0,0.0,25.1,2,0,0,0.6,0.6,0.06,-0.6,-0.6
5893,0,0,0.0,1.16,0.0,0.0,0.0,23.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2
5894,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5895,1,3,42.9,2.36,1.01,0.14,0.33,14.6,0,0,0,1.5,1.5,0.22,-0.5,-0.5
5896,0,1,100.0,1.0,1.0,0.0,0.0,12.1,0,0,0,0.0,0.0,0.05,0.0,0.0
5897,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5898,0,1,25.0,10.29,2.57,0.0,0.0,21.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
5899,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5900,1,5,35.7,0.54,0.19,0.07,0.2,14.1,0,0,0,1.5,1.5,0.1,-0.5,-0.5
5901,2,14,40.0,1.49,0.6,0.06,0.14,16.6,0,0,0,3.8,3.8,0.11,-1.8,-1.8
5902,0,7,41.2,0.76,0.31,0.0,0.0,15.2,1,0,0,0.9,0.9,0.05,-0.9,-0.9
5903,2,4,23.5,0.82,0.19,0.12,0.5,23.6,2,0,0,0.9,0.9,0.05,1.1,1.1
5904,1,4,28.6,0.66,0.19,0.07,0.25,15.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8
5905,0,2,33.3,0.3,0.1,0.0,0.0,28.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
5906,6,15,51.7,1.66,0.86,0.21,0.4,15.1,0,0,1,5.0,4.1,0.14,1.0,1.9
5907,1,6,25.0,1.58,0.39,0.04,0.17,23.3,0,0,0,1.0,1.0,0.04,0.0,0.0
5908,0,0,0.0,0.15,0.0,0.0,0.0,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0
5909,0,6,31.6,1.69,0.54,0.0,0.0,23.7,2,0,0,0.8,0.8,0.04,-0.8,-0.8
5910,0,2,14.3,1.32,0.19,0.0,0.0,24.1,3,0,0,0.5,0.5,0.04,-0.5,-0.5
5911,1,2,22.2,0.9,0.2,0.11,0.5,29.7,0,0,0,0.2,0.2,0.03,0.8,0.8
5912,0,0,0.0,0.84,0.0,0.0,0.0,31.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5913,2,9,50.0,2.26,1.13,0.11,0.22,18.5,0,0,1,2.5,1.7,0.09,-0.5,0.3
5914,0,0,0.0,0.64,0.0,0.0,0.0,12.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
5915,1,2,100.0,0.35,0.35,0.5,0.5,26.1,1,0,0,0.1,0.1,0.06,0.9,0.9
5916,0,2,28.6,1.38,0.39,0.0,0.0,21.3,0,0,1,1.5,0.7,0.1,-1.5,-0.7
5917,1,1,20.0,1.0,0.2,0.2,1.0,14.5,0,0,0,0.3,0.3,0.06,0.7,0.7
5918,0,1,9.1,1.85,0.17,0.0,0.0,18.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9
5919,0,4,36.4,2.56,0.93,0.0,0.0,12.9,0,0,1,2.6,1.8,0.16,-2.6,-1.8
5920,0,1,25.0,1.05,0.26,0.0,0.0,20.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3
5921,0,0,0.0,0.95,0.0,0.0,0.0,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0
5922,1,5,41.7,3.72,1.55,0.08,0.2,20.2,0,0,0,0.8,0.8,0.06,0.2,0.2
5923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5924,0,0,0.0,1.58,0.0,0.0,0.0,24.7,1,0,0,0.0,0.0,0.04,0.0,0.0
5925,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5927,0,0,0.0,0.04,0.0,0.0,0.0,15.7,0,0,0,0.0,0.0,0.01,0.0,0.0
5928,1,3,20.0,0.66,0.13,0.07,0.33,19.9,0,0,0,0.7,0.7,0.05,0.3,0.3
5929,0,1,10.0,0.47,0.05,0.0,0.0,28.9,2,0,0,0.3,0.3,0.03,-0.3,-0.3
5930,2,9,25.0,1.73,0.43,0.03,0.11,27.0,8,1,2,3.6,2.0,0.06,-1.6,-1.0
5931,0,0,0.0,0.63,0.0,0.0,0.0,10.9,0,0,0,1.4,1.4,0.11,-1.4,-1.4
5932,1,2,40.0,0.26,0.11,0.2,0.5,9.6,0,0,0,0.9,0.9,0.18,0.1,0.1
5933,0,3,20.0,0.77,0.15,0.0,0.0,12.1,0,0,0,1.3,1.3,0.09,-1.3,-1.3
5934,4,15,53.6,1.53,0.82,0.14,0.27,22.4,1,0,0,1.9,1.9,0.07,2.1,2.1
5935,0,3,33.3,0.53,0.18,0.0,0.0,16.6,1,0,0,0.5,0.5,0.06,-0.5,-0.5
5936,2,11,40.7,2.11,0.86,0.07,0.18,14.5,1,0,0,3.1,3.1,0.12,-1.1,-1.1
5937,0,0,0.0,0.08,0.0,0.0,0.0,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0
5938,1,1,11.1,0.83,0.09,0.11,1.0,25.1,0,0,0,0.4,0.4,0.04,0.6,0.6
5939,0,1,16.7,0.58,0.1,0.0,0.0,19.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5
5940,2,7,29.2,2.37,0.69,0.04,0.14,14.7,0,1,1,2.8,2.0,0.08,-0.8,-1.0
5941,0,3,30.0,1.05,0.31,0.0,0.0,20.9,0,0,0,1.0,1.0,0.1,-1.0,-1.0
5942,3,7,46.7,1.57,0.73,0.2,0.43,17.1,1,0,0,2.8,2.8,0.19,0.2,0.2
5943,0,0,0.0,0.37,0.0,0.0,0.0,13.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
5944,0,1,12.5,1.13,0.14,0.0,0.0,22.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
5945,0,1,20.0,1.2,0.24,0.0,0.0,24.1,2,0,0,0.2,0.2,0.05,-0.2,-0.2
5946,0,1,50.0,0.52,0.26,0.0,0.0,15.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
5947,0,2,50.0,1.47,0.73,0.0,0.0,10.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
5948,0,3,60.0,2.03,1.22,0.0,0.0,14.7,0,0,0,0.7,0.7,0.15,-0.7,-0.7
5949,0,0,0.0,1.22,0.0,0.0,0.0,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0
5950,0,1,50.0,1.67,0.83,0.0,0.0,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
5951,0,0,0.0,0.88,0.0,0.0,0.0,62.5,0,0,0,0.0,0.0,0.02,0.0,0.0
5952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5954,0,0,0.0,3.91,0.0,0.0,0.0,14.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
5955,5,14,50.0,4.16,2.08,0.18,0.36,14.1,0,0,0,5.5,5.5,0.2,-0.5,-0.5
5956,8,16,39.0,3.04,1.19,0.2,0.5,15.6,0,0,0,6.6,6.6,0.16,1.4,1.4
5957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5958,0,1,20.0,0.32,0.06,0.0,0.0,22.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
5959,0,1,12.5,0.47,0.06,0.0,0.0,14.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6
5960,0,0,0.0,0.64,0.0,0.0,0.0,27.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5961,3,10,40.0,2.53,1.01,0.12,0.3,21.9,3,0,0,1.7,1.7,0.07,1.3,1.3
5962,3,4,33.3,1.51,0.5,0.17,0.5,19.6,0,1,1,1.7,0.9,0.08,1.3,1.1
5963,1,5,41.7,1.12,0.47,0.08,0.2,18.4,0,0,0,0.5,0.5,0.04,0.5,0.5
5964,0,1,33.3,0.45,0.15,0.0,0.0,8.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
5965,1,6,15.0,1.56,0.23,0.03,0.17,22.8,0,0,0,1.7,1.7,0.04,-0.7,-0.7
5966,0,1,20.0,0.59,0.12,0.0,0.0,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5967,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5969,0,1,20.0,1.17,0.23,0.0,0.0,26.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5970,0,4,33.3,2.16,0.72,0.0,0.0,15.9,0,0,0,0.9,0.9,0.08,-0.9,-0.9
5971,0,0,0.0,0.03,0.0,0.0,0.0,21.5,0,0,0,0.0,0.0,0.01,0.0,0.0
5972,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5973,0,6,35.3,0.98,0.35,0.0,0.0,26.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5
5974,0,2,18.2,0.35,0.06,0.0,0.0,10.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
5975,1,6,31.6,1.33,0.42,0.05,0.17,22.9,0,0,0,1.4,1.4,0.07,-0.4,-0.4
5976,3,11,28.2,1.82,0.51,0.08,0.27,15.7,0,0,0,4.2,4.2,0.11,-1.2,-1.2
5977,0,1,16.7,0.36,0.06,0.0,0.0,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
5978,6,15,20.0,2.4,0.48,0.08,0.4,20.6,0,0,0,4.7,4.7,0.06,1.3,1.3
5979,0,5,33.3,1.36,0.45,0.0,0.0,17.5,0,0,0,1.4,1.4,0.09,-1.4,-1.4
5980,1,4,14.8,0.75,0.11,0.04,0.25,23.8,0,0,0,0.8,0.8,0.03,0.2,0.2
5981,0,1,20.0,1.26,0.25,0.0,0.0,20.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
5982,0,0,0.0,1.14,0.0,0.0,0.0,23.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
5983,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5984,0,0,0.0,0.08,0.0,0.0,0.0,28.0,0,0,0,0.0,0.0,0.01,0.0,0.0
5985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5986,1,1,33.3,0.82,0.27,0.33,1.0,16.7,0,0,0,0.3,0.3,0.09,0.7,0.7
5987,0,0,0.0,0.35,0.0,0.0,0.0,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
5988,3,10,28.6,1.55,0.44,0.09,0.3,18.9,0,0,0,2.9,2.9,0.08,0.1,0.1
5989,21,54,38.6,3.36,1.3,0.12,0.31,15.0,1,4,4,22.0,18.9,0.14,-1.0,-1.9
5990,1,3,42.9,2.75,1.18,0.14,0.33,17.7,0,0,0,0.8,0.8,0.12,0.2,0.2
5991,0,1,33.3,0.36,0.12,0.0,0.0,7.0,0,0,0,0.5,0.5,0.15,-0.5,-0.5
5992,0,0,0.0,0.48,0.0,0.0,0.0,23.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
5993,0,0,0.0,0.28,0.0,0.0,0.0,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
5994,6,16,66.7,1.69,1.13,0.21,0.31,16.3,0,1,1,5.8,5.0,0.21,0.2,0.0
5995,0,3,50.0,0.63,0.31,0.0,0.0,22.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
5996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
5998,3,11,36.7,0.98,0.36,0.1,0.27,24.8,2,0,0,2.3,2.3,0.08,0.7,0.7
5999,0,2,33.3,0.85,0.28,0.0,0.0,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
6000,2,5,22.7,1.01,0.23,0.09,0.4,21.8,1,0,0,1.5,1.5,0.07,0.5,0.5
6001,2,9,19.6,1.78,0.35,0.04,0.22,18.0,0,0,0,3.7,3.7,0.08,-1.7,-1.7
6002,0,0,0.0,0.54,0.0,0.0,0.0,17.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
6003,2,6,25.0,2.02,0.5,0.08,0.33,21.2,4,0,0,2.6,2.6,0.11,-0.6,-0.6
6004,0,0,0.0,2.14,0.0,0.0,0.0,24.0,0,0,0,0.0,0.0,0.03,0.0,0.0
6005,2,13,31.7,3.35,1.06,0.02,0.08,19.0,7,1,1,5.0,4.2,0.1,-3.0,-3.2
6006,0,2,22.2,0.32,0.07,0.0,0.0,9.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8
6007,15,20,34.5,2.75,0.95,0.24,0.7,13.3,0,1,1,9.8,8.3,0.14,5.2,5.7
6008,0,5,13.2,1.26,0.17,0.0,0.0,14.9,1,0,0,2.8,2.8,0.08,-2.8,-2.8
6009,0,0,0.0,1.25,0.0,0.0,0.0,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
6010,10,10,23.8,2.07,0.49,0.1,0.4,15.9,0,6,7,10.8,5.3,0.13,-0.8,-1.3
6011,8,23,32.9,2.43,0.8,0.11,0.35,23.2,7,0,0,4.0,4.0,0.06,4.0,4.0
6012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
6013,9,19,42.2,3.1,1.31,0.2,0.47,11.8,0,0,1,7.2,6.4,0.14,1.8,2.6
6014,1,6,54.5,3.51,1.91,0.09,0.17,11.4,0,0,0,1.2,1.2,0.11,-0.2,-0.2
6015,0,4,18.2,0.83,0.15,0.0,0.0,13.7,0,0,0,1.1,1.1,0.05,-1.1,-1.1
6016,0,3,20.0,0.59,0.12,0.0,0.0,27.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
6017,0,1,25.0,0.24,0.06,0.0,0.0,9.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
6018,0,2,33.3,0.31,0.1,0.0,0.0,27.9,2,0,0,0.2,0.2,0.03,-0.2,-0.2
6019,2,6,22.2,3.35,0.74,0.07,0.33,18.0,0,0,0,2.5,2.5,0.09,-0.5,-0.5
6020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
6021,5,10,33.3,1.04,0.35,0.1,0.3,22.7,1,2,2,2.9,1.3,0.04,2.1,1.7
6022,11,25,29.1,2.79,0.81,0.07,0.24,26.1,15,5,5,7.8,3.8,0.04,3.2,2.2
6023,4,15,38.5,1.34,0.52,0.1,0.27,19.2,2,0,0,3.8,3.8,0.1,0.2,0.2
6024,0,1,12.5,0.39,0.05,0.0,0.0,16.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6
6025,1,6,60.0,2.62,1.57,0.1,0.17,17.1,0,0,0,0.5,0.5,0.05,0.5,0.5
6026,1,8,38.1,2.45,0.93,0.05,0.13,18.6,2,0,0,1.7,1.7,0.08,-0.7,-0.7
6027,1,3,14.3,0.86,0.12,0.05,0.33,24.4,0,0,0,0.9,0.9,0.04,0.1,0.1
6028,0,1,8.3,0.58,0.05,0.0,0.0,22.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4
6029,1,3,60.0,0.95,0.57,0.2,0.33,19.0,0,0,0,0.4,0.4,0.07,0.6,0.6
6030,1,3,15.8,0.92,0.15,0.05,0.33,23.9,0,0,0,0.8,0.8,0.04,0.2,0.2
6031,2,5,45.5,3.93,1.79,0.18,0.4,18.4,2,0,0,1.6,1.6,0.15,0.4,0.4
6032,0,2,22.2,0.85,0.19,0.0,0.0,10.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5
6033,0,0,0.0,15.0,0.0,0.0,0.0,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
6034,4,11,40.7,0.94,0.38,0.15,0.36,19.9,0,0,0,3.0,3.0,0.11,1.0,1.0
6035,1,6,40.0,2.04,0.81,0.07,0.17,18.0,1,0,0,1.1,1.1,0.08,-0.1,-0.1
6036,0,0,0.0,1.23,0.0,0.0,0.0,8.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
6037,4,10,31.3,1.54,0.48,0.13,0.4,17.0,0,0,0,2.8,2.8,0.09,1.2,1.2
6038,0,1,16.7,0.36,0.06,0.0,0.0,8.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7
6039,0,1,25.0,0.23,0.06,0.0,0.0,15.1,0,0,0,0.9,0.9,0.24,-0.9,-0.9
6040,0,3,20.0,0.37,0.07,0.0,0.0,9.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7
6041,8,29,32.2,3.44,1.11,0.09,0.28,23.2,1,0,0,4.8,4.8,0.05,3.2,3.2
6042,0,1,16.7,0.49,0.08,0.0,0.0,25.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
6043,0,2,33.3,0.33,0.11,0.0,0.0,22.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
6044,0,0,0.0,1.2,0.0,0.0,0.0,18.3,0,0,0,0.7,0.7,0.15,-0.7,-0.7
6045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
6046,0,0,0.0,0.19,0.0,0.0,0.0,14.4,0,0,0,0.0,0.0,0.02,0.0,0.0
6047,0,0,0.0,0.41,0.0,0.0,0.0,28.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
6048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
6049,0,2,25.0,1.06,0.26,0.0,0.0,24.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
6050,0,0,0.0,0.1,0.0,0.0,0.0,10.0,0,0,0,0.5,0.5,0.15,-0.5,-0.5
6051,1,1,100.0,2.9,2.9,1.0,1.0,3.1,0,0,0,0.7,0.7,0.7,0.3,0.3
6052,0,1,25.0,1.6,0.4,0.0,0.0,15.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
6053,0,5,55.6,1.81,1.01,0.0,0.0,15.1,0,0,0,1.4,1.4,0.16,-1.4,-1.4
6054,4,9,20.5,1.25,0.26,0.07,0.33,22.4,2,1,1,2.5,1.7,0.04,1.5,1.3
6055,0,5,17.9,0.95,0.17,0.0,0.0,25.2,1,0,0,1.2,1.2,0.04,-1.2,-1.2
6056,0,5,41.7,3.83,1.6,0.0,0.0,16.0,0,0,0,1.4,1.4,0.12,-1.4,-1.4
6057,1,2,15.4,3.22,0.5,0.08,0.5,21.6,0,0,0,0.9,0.9,0.07,0.1,0.1
6058,2,5,27.8,1.72,0.48,0.11,0.4,20.2,0,0,0,1.5,1.5,0.08,0.5,0.5
6059,0,3,30.0,0.86,0.26,0.0,0.0,19.8,0,0,0,1.2,1.2,0.13,-1.2,-1.2
6060,0,1,5.3,0.64,0.03,0.0,0.0,22.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1
6061,14,25,50.0,2.04,1.02,0.22,0.44,16.4,1,3,4,8.4,5.1,0.1,5.6,5.9
6062,0,1,100.0,0.39,0.39,0.0,0.0,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0
