player_id,games,minutes,mins_per_game,mins_pct,minutes_90s,game_starts,mins_per_start,games_completed,game_subs,mins_per_sub,unused_sub,PPM,onG,onGA,plus_minus,plus_minus_per90,plus_minus_wwo,onxG,onxGA,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wwo
9073,3,183,61.0,5.4,2.0,2,88,1,1,8,22,1.33,3,5,-2,-0.98,-1.54,4.1,3.6,0.5,0.25,-0.08
9074,23,653,28.0,19.1,7.3,4,74,1,19,19,13,1.62,10,12,-2,-0.28,-0.63,6.1,10.6,-4.4,-0.62,-0.5
9075,1,9,9.0,0.3,0.1,0,0,0,1,9,0,3.0,0,1,-1,-10.0,-10.11,0.4,0.3,0.1,1.0,1.01
9076,18,"1,181",66.0,38.6,13.1,14,79,8,4,19,7,1.5,22,26,-4,-0.3,-0.5,19.1,20.1,-1.1,-0.08,-0.32
9077,24,"1,816",76.0,43.9,20.2,19,90,19,5,21,10,1.71,33,24,9,0.45,0.45,25.9,25.0,0.9,0.05,-0.48
9078,35,"2,046",58.0,49.4,22.7,23,80,11,12,17,7,1.43,35,24,11,0.48,0.48,30.5,24.1,6.4,0.28,0.21
9079,7,421,60.0,13.8,4.7,4,82,2,3,32,4,0.63,5,6,-1,-0.21,-0.11,7.3,5.3,1.9,0.41,0.73
9080,18,962,53.0,23.2,10.7,10,85,7,8,14,25,1.67,11,11,0,0.0,0.0,10.0,13.8,-3.8,-0.36,-0.36
9081,13,497,38.0,16.2,5.5,5,71,2,8,18,19,1.69,7,4,3,0.54,0.09,6.5,8.5,-1.9,-0.35,-0.6
9082,12,522,44.0,12.6,5.8,6,70,0,6,17,4,0.75,5,8,-3,-0.52,-0.32,5.5,8.6,-3.0,-0.52,-0.08
9083,13,873,67.0,25.5,9.7,9,89,7,4,19,3,2.31,20,9,11,1.13,0.89,14.2,8.2,5.9,0.61,0.37
9084,25,"2,100",84.0,68.6,23.3,24,86,15,1,36,0,2.08,48,22,26,1.11,0.55,37.2,24.6,12.6,0.54,-0.04
9085,19,752,40.0,22.0,8.4,7,64,1,12,25,13,1.16,5,13,-8,-0.96,-1.36,11.8,8.1,3.6,0.44,0.61
9086,12,"1,035",86.0,30.3,11.5,11,90,11,1,45,5,1.17,17,16,1,0.09,-0.03,15.9,14.3,1.6,0.14,-0.29
9087,13,794,61.0,23.2,8.8,8,88,6,5,19,6,1.08,8,14,-6,-0.68,-0.85,11.7,17.8,-6.0,-0.69,-1.03
9088,19,872,46.0,25.5,9.7,10,66,1,9,24,6,0.84,11,12,-1,-0.1,0.25,10.5,13.1,-2.6,-0.27,-0.13
9089,29,"1,566",54.0,45.8,17.4,19,69,1,10,26,3,0.79,13,29,-16,-0.92,-0.68,16.9,24.3,-7.4,-0.42,-0.12
9090,36,"2,657",74.0,77.7,29.5,30,83,14,6,28,0,0.92,35,50,-15,-0.51,0.2,30.9,40.5,-9.6,-0.33,0.15
9091,30,"1,863",62.0,54.5,20.7,23,75,7,7,19,1,1.03,18,30,-12,-0.58,-0.64,18.7,23.5,-4.8,-0.23,-0.14
9092,2,118,59.0,3.5,1.3,1,90,1,1,28,1,0.0,1,3,-2,-1.53,-1.39,1.1,3.9,-2.8,-2.14,-1.89
9093,1,5,5.0,0.1,0.1,0,0,0,1,5,5,0.0,0,0,0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
9094,21,780,37.0,22.8,8.7,6,73,3,15,23,10,0.62,14,21,-7,-0.81,-0.33,10.2,14.4,-4.2,-0.48,-0.16
9095,9,188,21.0,5.5,2.1,0,0,0,9,21,9,0.56,4,3,1,0.48,1.59,5.4,5.5,-0.1,-0.04,0.28
9096,33,"2,106",64.0,61.6,23.4,27,72,4,6,25,1,1.09,30,32,-2,-0.09,-0.02,25.7,25.6,0.1,0.01,0.03
9097,15,451,30.0,13.2,5.0,4,65,1,11,17,14,1.2,8,10,-2,-0.4,-0.61,5.4,8.8,-3.4,-0.68,-0.74
9098,31,"1,567",51.0,45.8,17.4,15,82,6,16,21,3,1.06,22,34,-12,-0.69,-0.25,19.7,23.6,-3.9,-0.22,0.25
9099,14,801,57.0,19.3,8.9,8,83,5,6,23,12,1.86,14,13,1,0.11,-0.08,11.9,9.9,2.0,0.22,0.13
9100,37,"2,887",78.0,69.7,32.1,33,85,26,4,22,2,1.49,36,31,5,0.16,0.37,36.9,38.9,-2.0,-0.06,-0.01
9101,39,"3,239",83.0,78.2,36.0,37,86,33,2,23,0,1.0,38,57,-19,-0.53,0.47,36.1,49.0,-12.9,-0.36,-0.23
9102,7,260,37.0,7.6,2.9,2,75,0,5,22,1,1.29,8,4,4,1.38,1.58,4.2,3.0,1.3,0.44,0.49
9103,9,178,20.0,5.2,2.0,1,90,1,8,11,10,0.33,0,2,-2,-1.01,-0.96,1.9,4.7,-2.8,-1.42,-1.48
9104,21,"1,890",90.0,50.0,21.0,21,90,21,0,0,0,1.38,22,24,-2,-0.1,-0.05,27.0,19.9,7.1,0.34,0.05
9105,24,"1,149",48.0,37.5,12.8,14,69,3,10,19,6,1.25,8,14,-6,-0.47,-0.56,12.1,12.7,-0.7,-0.05,-0.36
9106,8,320,40.0,10.5,3.6,3,55,0,5,31,10,0.88,1,8,-7,-1.97,-1.67,3.4,5.8,-2.5,-0.69,-0.44
9107,30,"2,699",90.0,88.2,30.0,30,90,29,0,0,0,1.33,45,56,-11,-0.37,0.38,42.8,46.0,-3.2,-0.11,-0.03
9108,8,424,53.0,13.9,4.7,5,74,2,3,18,7,0.63,10,13,-3,-0.64,-0.19,8.2,9.1,-0.9,-0.19,-0.11
9109,14,636,45.0,20.8,7.1,7,73,4,7,18,14,1.71,6,10,-4,-0.57,-1.42,8.3,9.2,-0.8,-0.12,-0.58
9110,31,"2,112",68.0,69.0,23.5,27,74,4,4,28,0,1.91,39,29,10,0.43,-0.14,29.0,27.1,1.9,0.08,0.13
9111,24,"1,570",65.0,51.3,17.4,16,81,12,8,35,3,1.33,25,29,-4,-0.23,0.25,18.4,27.7,-9.4,-0.54,-0.32
9112,7,59,8.0,1.9,0.7,0,0,0,7,8,4,0.86,1,2,-1,-1.53,-2.34,1.9,0.8,1.1,1.63,1.21
9113,8,199,25.0,6.5,2.2,0,0,0,8,25,4,0.88,3,6,-3,-1.36,-1.14,2.2,3.5,-1.3,-0.59,-0.21
9114,1,24,24.0,0.8,0.3,0,0,0,1,24,3,0.0,0,2,-2,-7.5,-8.77,0.2,0.1,0.1,0.39,-0.53
9115,9,211,23.0,6.9,2.3,1,7,0,8,26,3,0.67,0,3,-3,-1.28,-0.74,2.3,2.6,-0.4,-0.16,0.03
9116,1,11,11.0,0.3,0.1,0,0,0,1,11,12,0.0,0,0,0,0.0,0.55,0.0,0.1,-0.1,-0.98,-0.63
9117,1,22,22.0,0.6,0.2,0,0,0,1,22,33,3.0,0,0,0,0.0,-0.48,0.4,0.2,0.3,1.1,0.77
9118,4,39,10.0,1.3,0.4,0,0,0,4,10,13,2.25,1,2,-1,-2.31,-2.37,0.9,0.5,0.5,1.12,0.76
9119,10,663,66.0,21.7,7.4,7,78,3,3,39,1,1.2,7,7,0,0.0,1.05,10.7,9.3,1.4,0.19,0.59
9120,1,90,90.0,2.9,1.0,1,90,1,0,0,1,1.0,2,2,0,0.0,-0.45,1.7,1.7,0.0,-0.05,-0.52
9121,19,717,38.0,23.4,8.0,7,74,1,12,17,8,1.58,13,10,3,0.38,-0.08,12.6,8.6,3.9,0.49,0.04
9122,5,197,39.0,6.4,2.2,2,68,1,3,21,4,0.8,2,4,-2,-0.91,-0.98,4.4,3.8,0.6,0.29,0.19
9123,46,"4,140",90.0,100.0,46.0,46,90,46,0,0,0,1.35,53,51,2,0.04,0.0,51.7,54.6,-2.8,-0.06,0.0
9124,1,45,45.0,1.5,0.5,0,0,0,1,45,10,1.0,1,1,0,0.0,0.42,1.6,0.9,0.7,1.38,1.62
9125,2,180,90.0,5.9,2.0,2,90,2,0,0,32,1.5,4,2,2,1.0,0.44,4.5,2.3,2.2,1.08,0.9
9126,13,430,33.0,12.6,4.8,4,82,1,9,11,8,1.46,4,3,1,0.21,-0.27,6.2,6.0,0.2,0.05,-0.32
9127,1,20,20.0,0.6,0.2,0,0,0,1,20,4,1.0,0,0,0,0.0,-0.11,0.0,0.0,0.0,-0.01,-0.36
9128,19,"1,710",90.0,55.9,19.0,19,90,19,0,0,2,1.21,20,23,-3,-0.16,-0.09,22.6,17.7,4.8,0.25,0.18
9129,21,"1,844",88.0,53.9,20.5,21,88,20,0,0,0,1.29,21,23,-2,-0.1,0.42,18.9,18.1,0.8,0.04,0.14
9130,7,630,90.0,20.6,7.0,7,90,7,0,0,4,2.0,14,7,7,1.0,0.7,11.6,6.2,5.4,0.77,0.32
9131,23,890,39.0,26.0,9.9,10,64,0,13,19,6,1.0,5,10,-5,-0.51,-0.68,11.2,10.5,0.6,0.06,0.16
9132,32,"2,618",82.0,76.5,29.1,30,87,20,2,11,3,0.94,25,40,-15,-0.52,-0.18,32.3,43.5,-11.2,-0.38,0.39
9133,2,180,90.0,5.3,2.0,2,90,2,0,0,30,2.0,3,1,2,1.0,1.19,1.3,2.7,-1.4,-0.72,-0.82
9134,14,971,69.0,28.4,10.8,11,76,7,3,45,14,1.43,11,10,1,0.09,0.24,11.9,12.1,-0.2,-0.02,-0.02
9135,34,"3,006",88.0,87.9,33.4,34,88,27,0,0,1,1.29,41,35,6,0.18,0.61,46.6,33.8,12.8,0.38,0.33
9136,12,275,23.0,9.0,3.1,3,72,0,9,7,22,1.62,10,6,4,1.31,0.76,5.3,4.7,0.6,0.21,-0.3
9137,30,"2,302",77.0,75.2,25.6,28,81,22,2,18,0,1.43,40,39,1,0.04,0.04,33.0,37.4,-4.4,-0.17,-0.12
9138,4,231,58.0,7.5,2.6,2,90,2,2,26,1,1.0,1,7,-6,-2.34,-2.53,2.2,4.6,-2.4,-0.93,-1.13
9139,16,825,52.0,27.0,9.2,9,81,4,7,13,10,0.44,9,19,-10,-1.09,0.04,10.9,17.6,-6.7,-0.73,-0.14
9140,4,115,29.0,3.4,1.3,0,0,0,4,29,30,2.25,3,1,2,1.57,0.99,1.5,1.7,-0.3,-0.21,-0.68
9141,32,"2,095",65.0,68.5,23.3,24,75,13,8,36,0,1.41,38,25,13,0.56,0.0,38.4,30.3,8.1,0.35,0.01
9142,31,"2,009",65.0,65.7,22.3,25,74,8,6,25,0,1.78,43,20,23,1.03,0.86,32.3,22.7,9.6,0.43,0.2
9143,4,314,79.0,10.3,3.5,4,79,2,0,0,0,1.0,3,6,-3,-0.86,-0.83,5.5,3.7,1.8,0.51,0.37
9144,3,112,37.0,3.7,1.2,2,53,0,1,7,0,0.67,0,1,-1,-0.8,-0.59,1.3,1.6,-0.4,-0.28,-0.03
9145,25,971,39.0,31.7,10.8,10,73,1,15,16,4,1.2,7,19,-12,-1.11,-1.37,11.8,16.1,-4.3,-0.4,-0.27
9146,32,"2,754",86.0,90.0,30.6,30,89,28,2,41,0,0.88,26,63,-37,-1.21,-0.92,34.2,53.8,-19.6,-0.64,-0.2
9147,12,"1,080",90.0,35.3,12.0,12,90,12,0,0,0,1.17,26,30,-4,-0.33,0.21,21.1,19.9,1.2,0.1,0.3
9148,4,219,55.0,6.4,2.4,3,65,0,1,25,0,1.5,2,5,-3,-1.23,-1.4,1.5,5.8,-4.3,-1.77,-1.56
9149,18,738,41.0,24.1,8.2,8,70,1,10,18,6,1.0,8,11,-3,-0.37,-0.21,6.8,12.0,-5.3,-0.64,-0.35
9150,21,773,37.0,22.6,8.6,9,61,0,12,19,1,1.05,10,20,-10,-1.16,-1.61,11.0,15.2,-4.2,-0.49,-0.22
9151,2,180,90.0,5.3,2.0,2,90,2,0,0,35,0.67,3,4,-1,-0.5,-0.61,2.6,1.8,0.8,0.38,0.74
9152,30,"1,586",53.0,38.3,17.6,18,76,6,12,18,8,1.3,13,22,-9,-0.51,-0.44,16.6,20.7,-4.1,-0.23,-0.24
9153,35,"2,567",73.0,75.1,28.5,31,80,7,4,21,0,1.31,33,26,7,0.25,0.56,39.7,26.8,12.9,0.45,0.43
9154,12,321,27.0,9.4,3.6,3,65,0,9,14,6,1.5,1,5,-4,-1.12,-0.92,1.8,2.3,-0.5,-0.15,-0.13
9155,24,"2,011",84.0,58.8,22.3,23,87,21,1,3,4,1.2,26,29,-3,-0.13,0.12,22.6,31.4,-8.7,-0.41,0.51
9156,5,450,90.0,13.2,5.0,5,90,5,0,0,33,1.2,5,7,-2,-0.4,-0.88,5.9,6.6,-0.7,-0.14,-0.36
9157,12,665,55.0,21.7,7.4,9,66,1,3,25,4,0.75,5,13,-8,-1.08,-0.78,7.5,11.8,-4.3,-0.58,-0.62
9158,9,240,27.0,7.8,2.7,2,70,0,7,14,2,0.67,3,8,-5,-1.87,-1.84,2.8,4.8,-2.0,-0.77,-0.6
9159,30,"1,029",34.0,33.6,11.4,13,60,0,17,15,4,1.2,13,14,-1,-0.09,0.09,18.3,14.8,3.5,0.31,0.21
9160,24,"1,975",82.0,64.5,21.9,22,86,19,2,38,9,1.52,36,22,14,0.64,0.72,29.8,22.7,7.2,0.33,0.6
9161,10,294,29.0,9.6,3.3,3,66,0,7,14,13,1.3,3,8,-5,-1.53,-1.56,5.7,8.3,-2.5,-0.78,-0.63
9162,6,114,19.0,3.7,1.3,0,0,0,6,19,6,1.0,3,4,-1,-0.79,-0.33,2.6,3.5,-0.8,-0.66,-0.59
9163,20,839,42.0,27.4,9.3,7,76,1,13,24,1,0.8,6,11,-5,-0.54,0.4,11.5,14.8,-3.4,-0.36,-0.11
9164,32,"2,855",89.0,93.3,31.7,32,89,31,0,0,0,1.25,44,45,-1,-0.03,1.72,50.0,40.8,9.2,0.29,1.78
9165,17,"1,441",85.0,47.1,16.0,17,85,13,0,0,1,0.65,14,32,-18,-1.12,-0.29,16.3,27.9,-11.7,-0.73,-0.11
9166,19,"1,710",90.0,41.3,19.0,19,90,19,0,0,3,1.16,19,24,-5,-0.26,-0.04,18.4,29.2,-10.8,-0.57,-0.2
9167,9,372,41.0,9.0,4.1,4,72,1,5,17,2,1.89,5,3,2,0.48,0.79,5.9,3.3,2.6,0.63,0.86
9168,18,853,47.0,27.9,9.5,9,83,5,9,11,3,1.67,12,8,4,0.42,-0.07,10.3,10.8,-0.6,-0.06,-0.14
9169,26,"1,926",74.0,46.5,21.4,22,85,20,4,13,13,1.54,25,38,-13,-0.61,-0.16,22.5,29.1,-6.5,-0.31,-0.23
9170,18,"1,158",64.0,28.0,12.9,15,72,1,3,28,0,1.55,25,15,10,0.78,0.38,16.8,16.9,-0.1,-0.01,-0.31
9171,3,226,75.0,7.4,2.5,2,90,2,1,46,11,1.0,5,7,-2,-0.8,-0.64,3.8,3.9,-0.1,-0.02,0.12
9172,14,920,66.0,22.2,10.2,12,72,3,2,30,1,1.5,11,9,2,0.2,0.53,9.9,9.5,0.5,0.04,0.39
9173,37,"3,138",85.0,75.8,34.9,35,88,32,2,22,5,1.27,35,45,-10,-0.29,-0.2,37.7,42.0,-4.3,-0.12,-0.17
9174,23,"1,191",52.0,38.9,13.2,14,71,2,9,22,1,0.7,11,27,-16,-1.21,-1.16,12.7,19.1,-6.5,-0.49,-0.19
9175,31,"1,230",40.0,29.7,13.7,11,74,4,20,21,5,1.26,9,14,-5,-0.37,0.22,14.3,16.8,-2.5,-0.19,0.0
9176,19,"1,446",76.0,42.3,16.1,15,89,14,4,28,3,2.0,29,18,11,0.68,0.14,25.9,16.8,9.2,0.57,0.21
9177,30,"2,559",85.0,74.8,28.4,30,85,25,0,0,3,1.37,37,27,10,0.35,0.87,34.2,32.5,1.7,0.06,0.37
9178,41,"3,630",89.0,87.7,40.3,40,89,38,1,65,0,0.88,36,68,-32,-0.79,-1.32,40.5,57.4,-16.9,-0.42,-0.9
9179,24,"2,040",85.0,66.7,22.7,23,87,19,1,45,3,1.71,52,39,13,0.57,0.84,38.6,33.2,5.4,0.24,-0.04
9180,5,405,81.0,11.8,4.5,4,90,4,1,45,13,1.2,7,6,1,0.22,0.13,4.7,6.6,-1.9,-0.42,-0.43
9181,21,"1,149",55.0,33.6,12.8,13,73,3,8,25,15,1.18,17,14,3,0.23,0.2,12.9,15.5,-2.6,-0.21,-0.25
9182,19,"1,710",90.0,50.0,19.0,19,90,19,0,0,0,1.37,28,21,7,0.37,0.47,21.7,24.6,-2.9,-0.15,-0.24
9183,2,135,68.0,3.9,1.5,2,68,1,0,0,3,0.0,1,3,-2,-1.33,-0.81,1.2,2.7,-1.5,-1.02,-0.69
9184,35,"2,641",75.0,77.2,29.3,30,84,18,5,27,2,1.69,37,25,12,0.41,-0.28,44.1,25.8,18.3,0.62,0.44
9185,27,"1,709",63.0,50.0,19.0,20,75,7,7,31,3,1.7,26,18,8,0.42,-0.1,27.2,17.5,9.7,0.51,-0.03
9186,2,9,5.0,0.2,0.1,0,0,0,2,5,8,3.0,0,0,0,0.0,-0.36,0.1,0.0,0.1,0.71,0.52
9187,23,"1,894",82.0,55.4,21.0,22,85,15,1,27,8,1.79,29,19,10,0.48,0.06,30.5,23.0,7.5,0.35,0.05
9188,4,143,36.0,4.2,1.6,1,90,1,3,18,0,1.25,0,3,-3,-1.89,-1.67,0.7,1.1,-0.4,-0.23,-0.22
9189,17,"1,204",71.0,35.2,13.4,15,75,5,2,37,0,1.18,15,17,-2,-0.15,0.22,14.1,12.2,1.9,0.15,0.27
9190,25,"2,029",81.0,66.3,22.5,23,86,17,2,25,0,0.96,18,42,-24,-1.06,0.16,24.5,39.0,-14.5,-0.64,-0.06
9191,33,"1,366",41.0,39.9,15.2,11,81,4,22,21,0,1.39,21,24,-3,-0.2,-0.59,20.8,19.2,1.6,0.1,0.11
9192,34,"1,752",52.0,42.3,19.5,19,75,7,15,22,4,1.0,25,37,-12,-0.62,-0.65,22.5,31.2,-8.7,-0.45,0.01
9193,37,"2,502",68.0,73.2,27.8,29,77,9,8,35,0,1.3,29,32,-3,-0.11,-0.01,35.1,35.4,-0.3,-0.01,0.03
9194,15,770,51.0,20.4,8.6,8,82,5,7,17,26,1.0,5,9,-4,-0.47,0.01,6.1,10.8,-4.7,-0.55,-0.61
9195,35,"2,233",64.0,59.1,24.8,25,79,7,10,25,0,1.8,35,14,21,0.85,0.38,29.3,16.6,12.7,0.51,0.57
9196,3,173,58.0,5.7,1.9,2,86,1,1,1,8,1.0,1,8,-7,-3.64,-3.49,1.3,4.0,-2.7,-1.42,-1.42
9197,37,"2,550",69.0,67.5,28.3,31,77,8,6,28,2,1.43,33,29,4,0.14,0.58,32.2,27.5,4.6,0.16,0.22
9198,7,320,46.0,8.5,3.6,4,62,0,3,24,2,1.14,3,4,-1,-0.28,-0.1,4.1,3.9,0.2,0.05,0.04
9199,24,"1,965",82.0,64.2,21.8,22,86,18,2,36,3,1.24,24,29,-5,-0.23,0.18,25.5,32.9,-7.4,-0.34,0.14
9200,27,"1,037",38.0,33.9,11.5,10,67,2,17,21,7,1.44,22,25,-3,-0.26,-0.97,14.5,14.3,0.2,0.02,-0.1
9201,16,"1,425",89.0,46.6,15.8,15,90,15,1,75,1,1.61,20,21,-1,-0.06,-0.5,19.8,19.3,0.5,0.03,-0.2
9202,2,98,49.0,2.6,1.1,2,49,0,0,0,16,1.5,0,1,-1,-0.92,-0.7,0.5,1.6,-1.2,-1.07,-0.96
9203,9,523,58.0,17.1,5.8,6,85,3,3,5,5,2.21,9,3,6,1.03,-0.21,8.0,4.6,3.5,0.59,-0.38
9204,40,"3,294",82.0,87.1,36.6,36,89,34,4,25,1,1.15,29,28,1,0.03,-0.34,27.3,33.0,-5.6,-0.15,-0.21
9205,3,42,14.0,1.1,0.5,0,0,0,3,14,13,2.0,2,0,2,4.29,4.57,1.5,0.8,0.7,1.47,1.62
9206,25,"1,971",79.0,64.4,21.9,22,86,17,3,23,5,1.16,32,29,3,0.14,1.38,26.8,31.3,-4.5,-0.2,0.49
9207,15,610,41.0,19.9,6.8,7,68,2,8,17,7,1.87,8,11,-3,-0.44,-1.18,9.5,8.7,0.8,0.11,0.42
9208,30,"2,219",74.0,72.5,24.7,26,78,15,4,46,0,1.47,32,41,-9,-0.37,-0.9,35.6,36.7,-1.1,-0.04,-0.28
9209,21,980,47.0,32.0,10.9,12,66,2,9,21,9,0.74,14,23,-9,-0.83,-0.09,13.0,18.6,-5.6,-0.52,0.28
9210,2,68,34.0,2.2,0.8,0,0,0,2,34,1,0.5,0,3,-3,-3.97,-3.67,0.5,1.8,-1.3,-1.77,-1.59
9211,32,"2,859",89.0,93.4,31.8,32,89,31,0,0,0,1.25,44,49,-5,-0.16,-0.16,48.9,45.5,3.4,0.11,-0.94
9212,27,"2,005",74.0,65.5,22.3,24,81,14,3,20,3,1.25,26,28,-2,-0.09,0.08,26.7,32.4,-5.6,-0.25,-0.12
9213,27,"1,422",53.0,41.6,15.8,17,72,7,10,19,7,1.26,25,22,3,0.19,0.46,17.6,18.0,-0.4,-0.03,-0.04
9214,35,"1,680",48.0,49.1,18.7,20,67,2,15,22,3,1.84,35,23,12,0.64,0.07,27.5,18.1,9.4,0.51,0.11
9215,1,6,6.0,0.2,0.1,0,0,0,1,6,3,1.0,0,1,-1,-15.0,-14.88,0.1,0.5,-0.4,-6.57,-6.75
9216,33,"2,143",65.0,70.0,23.8,26,73,1,7,34,0,1.61,48,31,17,0.71,0.81,37.4,29.6,7.8,0.33,0.57
9217,31,993,32.0,26.3,11.0,8,61,0,23,22,8,1.45,8,9,-1,-0.09,0.33,11.2,12.4,-1.2,-0.11,0.21
9218,6,75,13.0,2.5,0.8,0,0,0,6,13,7,2.67,2,2,0,0.0,-0.78,1.2,2.2,-1.0,-1.19,-1.46
9219,42,"3,098",74.0,74.8,34.4,34,84,26,8,29,1,1.33,49,45,4,0.12,-0.49,46.0,42.2,3.8,0.11,-0.24
9220,27,"2,367",88.0,77.4,26.3,26,90,25,1,29,1,1.57,56,35,21,0.8,1.84,40.9,37.5,3.4,0.13,0.21
9221,41,"1,854",45.0,44.8,20.6,17,76,7,24,23,2,1.17,33,37,-4,-0.19,-0.35,24.9,27.3,-2.4,-0.12,-0.07
9222,14,816,58.0,19.7,9.1,9,76,0,5,27,2,1.29,15,11,4,0.44,0.85,14.9,11.7,3.2,0.35,0.54
9223,12,858,72.0,28.0,9.5,10,82,9,2,18,1,1.33,16,13,3,0.31,-0.42,13.3,11.5,1.8,0.19,-0.41
9224,36,"1,742",48.0,42.1,19.4,19,69,4,17,25,1,1.19,20,39,-19,-0.98,-1.28,17.1,31.8,-14.7,-0.76,-0.58
9225,13,841,65.0,24.6,9.3,10,76,2,3,26,3,1.15,14,8,6,0.64,0.68,9.7,9.8,0.0,0.0,0.04
9226,19,"1,255",66.0,36.7,13.9,16,74,4,3,26,3,0.89,13,20,-7,-0.5,-0.25,16.5,19.6,-3.1,-0.22,-0.27
9227,36,"3,240",90.0,94.7,36.0,36,90,36,0,0,2,1.41,59,51,8,0.22,-0.28,50.0,42.5,7.5,0.21,-0.16
9228,28,"2,207",79.0,72.1,24.5,26,84,20,2,6,0,1.75,47,30,17,0.69,0.38,47.9,33.3,14.6,0.6,0.59
9229,5,111,22.0,3.6,1.2,0,0,0,5,22,4,0.6,1,2,-1,-0.81,-0.6,1.4,2.2,-0.8,-0.61,-0.37
9230,1,22,22.0,0.7,0.2,0,0,0,1,22,7,0.0,0,1,-1,-4.09,-3.82,0.0,1.6,-1.6,-6.28,-5.94
9231,1,15,15.0,0.5,0.2,0,0,0,1,15,15,3.0,0,0,0,0.0,0.35,0.0,0.1,-0.1,-0.48,-0.1
9232,22,"1,192",54.0,39.0,13.2,13,76,3,9,22,9,1.27,14,14,0,0.0,0.19,15.5,12.9,2.6,0.2,0.04
9233,1,1,1.0,0.0,0.0,0,0,0,1,1,1,3.0,0,0,0,0.0,-0.18,0.0,0.0,0.0,-2.47,-2.75
9234,36,"2,067",57.0,54.7,23.0,21,82,11,15,23,2,1.39,24,21,3,0.13,0.08,25.5,29.1,-3.6,-0.16,-0.07
9235,1,14,14.0,0.4,0.2,0,0,0,1,14,0,0.0,0,1,-1,-6.43,-6.35,0.2,0.4,-0.2,-1.47,-1.45
9236,18,"1,317",73.0,43.0,14.6,15,84,10,3,20,0,1.44,20,23,-3,-0.21,0.05,21.0,23.2,-2.2,-0.15,0.03
9237,16,596,37.0,17.4,6.6,7,55,0,9,23,12,1.0,6,7,-1,-0.15,-0.31,4.7,10.2,-5.5,-0.83,-0.96
9238,31,"2,159",70.0,70.6,24.0,23,88,19,8,18,2,1.72,41,34,7,0.29,-1.11,34.6,30.0,4.6,0.19,-0.98
9239,11,110,10.0,3.2,1.2,0,0,0,11,10,8,1.55,2,2,0,0.0,-0.16,2.3,1.9,0.4,0.36,0.33
9240,11,984,89.0,28.8,10.9,11,89,10,0,0,0,1.64,13,9,4,0.37,0.51,12.0,10.5,1.6,0.14,0.28
9241,1,90,90.0,2.6,1.0,1,90,1,0,0,0,0.0,1,4,-3,-3.0,-2.3,0.9,2.1,-1.2,-1.23,-0.59
9242,15,"1,329",89.0,38.9,14.8,14,90,14,1,69,3,1.53,16,17,-1,-0.07,0.58,13.0,16.5,-3.5,-0.23,0.1
9243,24,837,35.0,24.5,9.3,7,72,1,17,20,1,1.54,9,14,-5,-0.54,-0.96,13.0,11.0,2.1,0.22,-0.07
9244,16,190,12.0,5.6,2.1,1,69,0,15,8,0,1.44,1,2,-1,-0.47,-0.5,1.8,3.7,-2.0,-0.91,-0.91
9245,32,"1,780",56.0,52.0,19.8,22,73,1,10,18,0,1.31,23,19,4,0.2,0.48,30.9,25.8,5.2,0.26,0.33
9246,4,127,32.0,3.7,1.4,2,59,0,2,5,5,1.75,0,3,-3,-2.13,-2.1,0.6,2.7,-2.1,-1.5,-1.54
9247,10,160,16.0,4.7,1.8,1,51,0,9,12,2,1.4,3,3,0,0.0,-0.19,3.3,2.4,0.8,0.46,0.19
9248,32,"2,750",86.0,80.4,30.6,31,88,28,1,12,0,1.34,32,35,-3,-0.1,0.98,27.7,28.4,-0.7,-0.02,0.03
9249,26,"1,935",74.0,51.2,21.5,23,83,18,3,9,8,1.0,21,33,-12,-0.56,-0.85,26.5,26.3,0.2,0.01,-0.05
9250,6,364,61.0,11.9,4.0,5,67,2,1,29,0,1.17,5,7,-2,-0.49,-0.43,3.7,5.9,-2.1,-0.52,-0.7
9251,21,"1,729",82.0,50.6,19.2,20,86,16,1,1,1,1.1,21,25,-4,-0.21,-0.37,22.7,22.4,0.3,0.02,-0.17
9252,17,857,50.0,28.0,9.5,9,72,2,8,26,0,1.0,10,18,-8,-0.84,-1.21,12.2,13.8,-1.6,-0.16,-0.75
9253,25,"2,117",85.0,69.2,23.5,24,88,23,1,2,3,0.88,30,46,-16,-0.68,-0.58,26.1,32.2,-6.1,-0.26,0.37
9254,33,"2,286",69.0,60.5,25.4,26,83,18,7,17,6,1.36,30,30,0,0.0,0.18,25.6,30.9,-5.3,-0.21,-0.41
9255,42,"3,651",87.0,96.6,40.6,42,87,30,0,0,0,1.71,51,36,15,0.37,0.37,45.5,36.7,8.9,0.22,0.79
9256,1,20,20.0,0.7,0.2,0,0,0,1,20,2,1.0,0,0,0,0.0,-0.44,0.1,0.4,-0.3,-1.24,-1.71
9257,34,"1,827",54.0,53.4,20.3,19,73,3,15,29,1,1.32,30,31,-1,-0.05,-0.28,24.6,27.6,-3.1,-0.15,0.36
9258,10,754,75.0,24.6,8.4,10,75,1,0,0,0,1.5,8,6,2,0.24,0.47,12.5,8.6,3.9,0.47,0.39
9259,1,18,18.0,0.6,0.2,0,0,0,1,18,6,0.0,0,0,0,0.0,-0.44,0.2,0.0,0.2,0.99,0.54
